Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Prediccion,Predicted_Probability
0,1,30,1,0,7463,4,4,3,0,0,2,3,5,2,2,1,4,5,6,1565,1016,1,0.7210141
1,1,57,0,2,440,5,0,4,2,2,5,6,3,6,2,6,1,6,0,1804,1267,1,0.99337304
0,1,57,1,2,5866,1,2,1,6,5,1,3,4,2,6,5,0,4,0,755,1313,0,0.002514221
0,1,89,0,2,92,6,4,2,2,6,1,6,2,2,6,5,0,5,4,1491,1534,1,0.9957573
1,0,7,1,2,4128,3,1,0,5,1,4,4,1,0,3,6,6,2,0,1871,1908,0,0.2922359
1,1,93,0,1,9599,5,4,1,6,1,6,1,1,1,5,2,0,6,5,14,1131,1,0.9790421
1,1,18,0,0,4703,6,0,6,0,5,6,6,0,5,2,3,2,1,1,1956,1176,1,0.9859611
1,1,41,1,1,759,4,5,6,3,4,0,3,0,0,0,4,6,4,5,651,451,1,0.91314626
0,1,47,1,0,1205,5,6,4,0,4,3,5,6,3,4,0,3,6,2,1423,1225,1,0.98259455
0,0,51,0,0,4013,5,4,3,4,0,3,0,6,1,5,1,1,6,3,972,933,1,0.9903824
0,1,65,0,1,9234,5,6,2,6,0,6,5,1,3,2,1,6,1,1,1764,1208,1,0.9984004
1,1,59,0,1,4264,4,5,1,0,5,5,5,0,4,2,5,5,1,0,966,1842,0,0.3127931
0,1,77,1,2,9962,6,4,5,6,2,6,2,3,5,5,4,4,1,4,189,930,1,0.9815828
0,1,99,1,2,7649,1,4,4,5,6,2,6,5,3,6,2,0,2,6,1260,1515,0,0.0032153318
0,0,11,1,0,3245,2,3,0,6,6,0,0,0,4,4,6,0,0,4,826,1869,0,0.020288456
0,0,41,0,0,2483,4,3,5,0,2,4,0,1,2,5,3,2,1,2,733,115,0,0.018338675
0,0,35,1,1,5651,1,2,3,2,3,4,4,3,0,0,0,1,3,1,733,706,0,0.020603407
1,0,48,0,0,6381,1,1,2,6,1,2,3,0,1,3,1,1,3,4,156,1689,0,0.0003246676
1,0,32,0,1,7556,5,5,6,0,2,1,5,5,5,6,1,5,6,0,873,908,1,0.9998621
0,0,88,0,0,5590,6,5,5,3,3,5,4,6,6,2,4,1,5,0,1427,98,1,0.9691528
0,0,53,1,2,6663,1,2,3,3,2,4,3,1,5,5,3,4,1,4,408,1407,0,0.024446927
1,0,33,1,0,9139,0,6,0,4,6,4,5,5,3,1,6,6,2,5,1901,85,1,0.9999981
0,1,64,0,0,4422,1,1,1,2,0,3,4,0,6,3,5,3,5,1,523,1726,0,4.6712335e-05
1,1,55,1,1,3258,5,2,1,3,4,6,1,1,2,3,5,0,1,0,1078,567,1,0.9687252
0,1,33,0,0,8713,4,5,1,1,4,3,2,4,6,3,5,1,1,5,1654,605,0,0.015071807
1,0,80,1,1,6391,5,4,2,2,5,4,1,2,1,2,0,1,3,3,1512,1357,1,0.89293176
0,0,73,0,0,5177,5,0,1,5,3,3,3,6,0,2,3,2,3,2,1261,1025,0,0.25582668
1,0,48,0,1,1577,6,2,6,1,2,6,0,4,3,2,5,4,1,3,1013,1178,1,0.967285
1,1,28,0,0,6378,3,1,5,0,2,4,4,5,1,1,0,2,1,4,1344,130,0,0.0005103885
0,1,79,1,0,1451,2,6,1,2,0,5,1,4,4,0,5,6,4,2,1504,1723,0,0.10389108
1,0,7,1,1,838,1,6,6,3,3,1,0,4,3,0,2,1,1,0,1565,1238,0,0.0005104204
0,0,96,0,0,527,5,0,2,2,5,3,3,5,5,3,6,3,4,1,346,1902,0,0.33913815
1,1,36,0,1,7518,4,6,0,6,5,3,3,4,3,0,3,5,6,1,928,764,0,0.0015447359
1,1,25,0,2,8753,4,2,2,3,4,0,0,6,2,3,2,6,2,5,908,1157,0,0.3476577
0,1,99,1,0,4725,4,4,4,3,5,5,2,2,0,0,3,6,2,2,1680,55,1,0.5949207
0,0,84,1,2,2521,6,3,5,1,0,4,4,2,2,1,6,1,0,1,1505,518,0,0.10799622
1,1,82,1,0,7365,6,1,1,6,0,1,6,3,0,0,4,6,1,1,1627,884,1,0.9978023
1,0,45,1,2,9849,2,5,1,2,6,4,5,4,2,1,6,2,6,5,1761,1077,1,0.99887496
1,0,15,1,2,8839,4,1,3,3,5,6,2,3,0,3,1,6,2,3,908,1035,1,0.98332477
1,0,43,1,1,6269,4,2,1,0,5,6,3,2,6,6,3,6,4,6,621,638,1,0.9556096
0,1,13,1,0,2266,6,0,0,2,2,3,4,1,0,5,2,3,3,1,1034,1012,1,0.9559242
1,1,75,0,2,3423,0,5,2,3,1,5,4,6,6,0,6,1,1,5,273,347,1,0.9545516
0,1,29,0,1,8084,6,3,6,6,6,6,1,1,3,5,4,0,1,0,698,36,1,0.9995993
1,1,85,1,2,2110,1,1,5,5,1,4,6,2,5,2,4,6,3,2,1238,1603,0,0.037558705
0,1,44,1,1,9084,1,5,6,4,2,1,2,6,0,6,4,6,1,3,1373,1651,0,0.005120524
0,1,56,0,1,3578,4,1,0,5,0,4,2,2,1,3,4,0,5,3,1477,1143,0,0.049754363
0,1,45,0,2,7113,0,4,0,3,2,5,1,3,1,2,5,0,5,5,294,1820,1,0.9998815
1,1,16,0,1,5364,6,0,3,3,5,4,1,2,0,3,6,5,5,2,274,585,1,0.9964354
1,0,91,1,0,381,1,2,2,3,2,2,3,6,2,3,5,6,5,1,1152,734,1,0.98699796
0,0,69,0,0,5972,1,4,4,4,6,4,0,0,1,0,2,1,5,2,431,1518,0,0.0027798684
1,1,2,0,0,5817,4,4,4,2,3,2,5,3,5,6,4,2,2,5,1252,137,0,0.01095875
0,1,70,0,1,7134,0,1,2,5,0,4,3,4,0,6,0,5,3,6,591,1277,1,0.9748013
1,0,10,1,1,3714,6,0,0,0,6,5,1,5,5,2,5,3,6,0,550,1144,1,0.71379626
0,1,93,1,1,8756,2,5,0,6,0,1,0,6,5,6,6,0,1,6,255,882,0,0.00024309306
0,0,10,0,0,7681,2,3,4,2,5,0,3,3,2,4,4,3,6,6,484,1970,0,0.015705323
0,0,47,1,0,9998,0,6,4,5,0,2,2,0,4,2,6,5,1,4,1398,1221,1,0.96795243
0,0,23,0,2,1001,0,1,4,3,4,5,4,6,6,1,0,5,4,1,837,1028,1,0.99583507
1,0,8,1,0,3706,0,1,0,3,1,5,0,2,4,5,4,2,0,1,298,291,1,0.9611203
1,0,69,1,1,1919,2,6,1,0,3,5,6,3,1,2,5,5,6,6,851,1205,1,0.99956053
1,1,62,0,2,8899,0,0,0,0,6,4,2,3,1,0,3,1,1,5,1977,587,1,0.9999031
1,0,15,0,0,7335,5,4,0,6,6,5,5,1,5,6,4,4,1,5,1022,1721,1,0.99813443
1,0,32,1,2,4104,2,4,0,1,2,1,1,4,1,1,5,3,5,3,1794,295,1,0.7871103
1,1,2,1,1,9774,5,4,0,1,6,1,1,6,5,0,6,1,2,4,1958,349,1,0.988089
1,0,87,1,2,7664,0,5,1,4,3,0,4,3,4,3,4,0,6,0,820,1815,1,0.99836963
1,1,24,0,2,1476,1,0,6,5,6,6,6,3,0,5,2,0,1,6,1854,161,0,0.012634314
0,1,76,0,0,9174,4,0,3,4,5,6,5,0,3,2,4,6,5,2,1079,1345,0,0.08845138
1,0,32,1,2,630,3,3,1,1,4,2,4,1,5,2,1,3,4,2,42,1206,1,0.83880913
1,0,23,0,2,9353,5,5,3,1,6,2,5,5,3,4,1,5,1,4,1595,1722,1,0.98941386
1,1,17,1,1,6575,3,1,6,3,2,2,4,4,1,1,0,4,1,6,1739,151,0,0.00515364
1,0,4,0,0,7841,0,6,1,4,3,1,3,4,3,2,6,6,1,0,314,1938,1,0.9996107
0,1,54,1,2,5679,6,2,0,2,5,5,0,4,1,5,0,4,0,2,1197,422,1,0.9949497
1,0,72,1,2,5432,0,4,3,5,5,4,6,3,0,4,4,1,6,2,1635,432,1,0.99883705
1,0,76,0,1,7846,0,0,1,5,1,4,4,6,6,6,1,6,4,3,452,1206,1,0.9872149
1,1,19,1,1,9152,1,5,1,3,1,4,5,4,1,5,1,1,5,0,452,427,0,0.20387268
1,1,1,1,0,7596,4,3,4,3,1,2,1,3,5,5,6,4,1,0,1295,1970,0,0.42887297
0,0,18,0,1,9417,3,0,0,2,3,0,3,2,0,3,6,2,5,1,337,1382,0,8.946136e-05
1,1,25,0,1,7415,2,3,6,3,2,2,2,5,2,3,3,1,3,4,1987,1391,0,0.0006938841
0,1,48,0,2,6462,1,5,0,3,1,4,2,3,0,2,3,0,0,5,1960,120,0,4.1218253e-05
1,0,100,0,0,4502,3,2,1,6,6,6,3,6,2,4,5,5,5,5,764,1912,0,0.012931985
1,0,83,0,2,7992,0,3,3,0,5,3,6,5,3,3,1,6,1,0,372,583,1,0.9991001
1,0,63,0,0,5343,3,6,1,3,5,5,4,5,6,3,2,5,3,2,1028,1735,0,0.0005297453
0,1,20,1,2,1080,0,0,2,1,0,0,2,0,0,4,5,4,6,5,984,844,1,0.9726346
1,1,82,1,0,6246,4,6,1,5,4,6,5,3,6,1,4,3,1,5,304,1712,0,0.0641571
0,1,66,1,0,5642,5,4,5,0,5,3,1,3,5,1,3,2,2,3,1362,860,1,0.99694014
0,0,39,1,1,3395,4,1,5,3,5,2,5,1,3,6,5,2,5,0,1977,1944,1,0.99936706
0,1,44,1,2,8966,5,1,3,1,2,2,3,3,0,6,5,1,3,5,21,185,1,0.9966834
1,1,96,0,0,6598,0,0,6,2,6,4,3,3,2,5,4,6,5,5,1545,156,1,0.99720407
0,1,11,0,0,1388,0,4,4,3,1,4,2,2,5,2,3,1,1,3,802,1178,1,0.99203837
1,0,99,1,1,7213,5,1,4,1,3,0,4,3,5,5,3,1,2,2,105,1562,1,0.8515342
1,0,40,0,1,1706,0,0,5,0,1,4,5,0,1,3,6,3,3,0,252,1989,1,0.9992638
0,1,71,1,2,5088,3,6,3,0,4,4,5,3,5,6,4,1,3,3,757,141,0,0.008064154
1,1,23,1,0,5048,6,0,0,4,0,6,1,1,2,1,3,1,0,0,580,1208,1,0.93116295
0,1,97,0,0,7760,4,6,3,3,2,6,3,3,6,1,4,4,4,6,190,1206,0,0.10705749
1,0,72,0,0,1927,0,2,5,4,3,3,1,5,3,4,4,0,1,0,1825,1296,1,0.9596186
0,1,91,0,0,7077,4,1,5,5,0,1,3,2,5,3,1,2,4,6,376,1043,0,0.0037417002
1,1,82,1,2,9943,4,3,0,2,0,5,6,6,5,1,2,4,1,1,885,1184,0,0.082641676
0,1,97,0,1,9056,0,1,3,4,1,0,5,4,5,6,1,6,1,1,1107,1000,1,0.9445155
0,1,66,1,2,7075,0,1,0,1,6,6,1,4,1,6,0,6,4,3,1934,1480,1,0.99191695
0,0,37,1,0,4087,6,4,3,3,4,5,5,0,5,0,0,4,2,1,173,1847,1,0.993363
0,0,44,0,2,5897,3,6,4,5,2,2,5,2,0,0,5,3,5,3,1325,443,0,0.0031692388
0,0,18,0,1,4688,3,3,0,5,1,5,1,1,3,4,5,0,4,0,1214,1280,0,0.00079027895
0,0,73,0,2,9546,2,1,0,2,5,4,2,2,4,3,4,0,3,3,734,1646,0,1.8268594e-05
0,1,97,1,2,9859,6,0,0,1,2,5,3,5,5,5,5,2,0,0,60,1679,1,0.99742115
1,1,81,0,1,9137,6,6,6,2,3,2,2,5,6,5,6,1,0,6,300,1236,1,0.9954348
0,1,88,0,1,1025,0,4,0,3,2,4,4,1,6,5,1,4,0,1,183,1114,1,0.9948996
1,0,49,0,0,7418,3,6,0,2,0,6,2,1,4,6,2,5,5,5,820,1253,0,8.1630875e-05
1,1,65,1,0,2799,4,5,6,1,0,5,4,4,6,6,1,6,1,6,503,38,0,0.0136750825
0,0,21,0,0,8395,3,3,0,2,6,3,0,0,2,1,0,5,2,4,300,1695,0,0.002236016
1,0,55,0,1,8659,5,2,4,3,3,5,6,0,0,3,2,3,4,6,451,1818,1,0.9592404
1,0,21,0,1,3627,6,4,4,5,2,3,5,4,4,2,4,4,3,3,1327,632,1,0.99196714
0,0,100,1,0,1775,2,1,1,0,6,6,1,6,6,2,3,6,5,4,473,1384,1,0.86417127
1,0,26,0,0,949,3,6,0,0,1,4,3,1,3,2,5,3,3,4,1847,590,0,5.0959516e-05
0,0,16,1,1,4277,1,2,6,0,4,0,4,2,2,4,3,1,3,6,917,1638,0,0.10622046
1,0,97,1,1,9295,4,6,6,3,3,6,1,5,5,2,1,4,6,5,749,1898,1,0.9960705
1,1,86,1,1,3450,4,6,5,1,4,6,0,1,2,6,6,6,5,6,1818,1737,0,0.2993774
1,1,24,1,2,6572,1,5,5,5,6,0,6,6,3,6,5,1,4,2,1022,823,0,0.15820123
1,1,94,1,1,3133,1,1,2,1,4,0,0,2,0,1,0,5,2,3,1274,1097,0,0.100388
1,1,48,0,0,4236,2,6,6,0,2,0,0,4,2,5,0,5,1,3,1922,918,0,0.0044105444
1,0,78,0,2,4279,6,2,1,2,3,0,6,0,0,3,3,1,6,4,755,1475,0,0.48912665
0,1,69,1,1,2235,5,2,1,5,1,1,6,6,5,0,3,4,6,4,1415,1586,1,0.54780924
1,1,18,1,0,4407,2,0,0,3,6,0,5,4,2,4,4,1,1,5,1047,80,0,0.00017974636
0,1,35,0,2,1760,2,3,5,2,6,3,0,1,2,5,5,4,5,2,1735,736,0,0.020848876
0,1,87,0,2,7934,5,4,6,2,3,0,4,5,6,6,6,4,2,0,1237,168,1,0.9999716
1,1,75,1,2,5380,0,2,0,4,1,2,1,6,6,2,3,5,3,4,1231,1739,1,0.99989057
0,0,46,1,2,3438,6,6,6,5,5,2,5,5,1,2,5,5,0,3,268,1440,1,0.9997131
0,0,33,0,0,8260,4,0,3,3,3,1,5,1,6,4,4,5,0,0,1947,1823,0,0.04366472
1,1,96,1,0,5345,5,6,0,3,6,2,0,4,0,5,0,6,3,5,1890,553,1,0.99691653
0,1,74,0,2,3885,2,3,4,5,5,2,6,5,6,0,2,4,4,2,931,741,0,0.0045901276
0,0,53,1,0,7505,6,2,2,4,6,5,1,2,2,4,6,5,4,1,170,143,1,0.99960405
0,1,77,0,1,3512,5,5,3,5,0,6,0,3,0,5,6,6,4,6,1825,881,1,0.99670994
0,1,33,0,0,9584,5,6,1,0,3,5,1,5,3,4,6,1,4,5,622,201,1,0.92685217
0,1,5,0,2,6296,2,1,4,4,5,6,6,3,3,3,6,2,1,5,227,932,0,0.0008245685
1,0,75,1,0,800,5,3,0,0,3,1,0,1,0,0,3,1,1,4,1524,659,0,0.47700185
0,0,15,1,0,9191,6,5,0,3,6,3,2,6,6,0,4,4,2,4,1172,427,1,0.72691166
0,1,33,1,1,2191,5,3,6,6,6,5,3,3,5,0,5,4,3,3,1294,719,1,0.98714197
0,1,78,1,0,9303,2,1,6,5,2,0,2,4,2,1,3,0,6,2,1138,1119,0,0.000202291
1,1,16,1,2,7479,6,3,1,4,3,0,4,4,6,4,2,3,6,3,1421,351,1,0.86469966
1,0,76,1,1,2798,0,6,3,6,3,3,4,5,2,3,3,0,6,2,744,203,1,0.99780566
1,0,73,1,1,5128,4,3,3,5,1,5,0,3,1,2,0,0,2,6,1362,1294,1,0.9982541
1,1,18,1,2,269,2,5,6,0,2,2,6,5,4,2,3,2,1,5,700,1616,0,0.005145122
1,0,26,1,0,1911,6,1,4,2,6,0,6,3,0,0,4,3,6,6,278,317,1,0.9854783
1,1,0,1,2,6988,1,1,2,1,5,3,6,4,0,4,0,1,1,1,297,1322,0,0.0025589655
1,1,66,1,1,208,2,0,1,1,0,0,2,6,2,4,3,6,4,1,197,1004,0,0.016688013
1,0,82,0,0,9878,2,1,4,3,0,1,0,2,6,6,2,0,6,6,108,1375,0,0.00010242607
1,0,58,0,0,7314,5,2,6,4,6,2,0,3,0,0,2,2,5,1,342,1118,1,0.9936506
1,0,85,1,1,3836,0,6,6,6,5,6,3,3,0,3,5,0,4,5,684,1787,1,0.99955267
1,1,20,0,1,363,5,1,5,1,2,1,0,4,1,4,0,0,2,6,135,1511,1,0.98108107
0,0,92,1,1,3998,5,2,4,6,6,1,0,4,2,0,2,0,1,4,639,825,0,0.46749526
1,1,65,0,0,9255,4,3,3,1,5,0,1,0,6,3,6,2,4,6,1464,1576,0,0.10135385
1,0,28,1,1,5737,0,0,0,6,1,0,0,4,3,5,4,2,1,5,1111,316,1,0.99960417
1,0,73,1,1,9671,0,4,0,4,1,6,2,0,4,2,5,3,3,0,397,230,1,0.9996934
0,1,43,0,0,4109,6,5,4,3,2,3,4,3,5,3,5,1,1,3,1120,907,1,0.9840752
1,1,77,1,2,7687,5,4,2,4,6,0,4,4,6,3,1,4,4,5,86,1272,1,0.9043967
0,0,48,1,2,2611,0,3,1,1,0,0,0,6,6,1,2,5,4,4,1247,514,1,0.9993143
0,1,90,1,2,2878,4,1,4,4,6,6,2,4,0,6,0,2,4,0,116,1033,0,0.032281067
1,1,74,1,2,9753,4,0,1,6,4,2,2,3,3,5,4,1,3,6,1528,337,1,0.87477165
1,1,11,1,0,5965,5,0,2,3,5,6,5,5,3,1,0,4,3,1,1807,1767,1,0.9974923
1,0,69,1,2,9146,1,1,3,3,2,1,5,4,0,4,1,6,2,2,625,2,1,0.9296719
0,1,91,1,0,9395,5,2,4,6,0,2,2,4,1,5,4,6,5,5,1233,1660,1,0.98619103
1,0,64,0,1,324,3,2,6,3,5,6,6,4,1,1,0,5,4,4,368,1193,0,0.009209675
0,0,31,1,2,5696,3,0,6,4,3,5,5,2,0,2,0,3,3,5,703,438,1,0.9982274
0,1,9,1,1,5473,2,6,0,6,6,0,6,4,1,0,3,4,4,5,1074,1562,0,1.850639e-05
0,1,48,0,1,9149,1,6,5,4,5,4,4,4,2,6,4,3,5,6,254,166,0,0.00020502762
0,0,88,0,0,3581,3,0,1,2,0,6,4,3,0,2,2,0,3,4,11,522,0,5.9121434e-05
0,0,70,0,2,3024,2,3,3,2,1,0,2,4,4,4,6,3,0,6,1794,1328,0,3.644905e-05
1,0,28,1,0,3803,3,4,6,3,6,3,3,3,5,5,2,3,4,2,1565,1339,0,0.16919957
0,0,33,1,2,8388,6,0,3,6,3,0,3,3,3,2,1,4,2,1,1631,1845,1,0.9768859
1,1,89,0,1,5909,1,5,2,2,2,4,6,0,4,3,6,6,5,2,1852,202,0,0.0013067923
1,1,95,0,0,733,1,4,3,2,5,1,3,2,6,4,6,2,1,1,280,866,0,0.00010714135
1,0,86,1,2,7292,5,6,6,5,2,5,3,5,4,3,3,3,2,0,482,979,1,0.97339803
1,1,88,0,2,1351,5,6,1,4,5,0,6,0,5,4,3,4,6,0,1366,1542,1,0.996033
0,0,38,1,1,1491,2,1,5,3,3,5,4,0,6,3,1,2,3,3,1912,1134,1,0.87924504
0,0,93,1,1,9626,4,4,4,3,6,5,3,0,3,6,4,4,4,1,975,1429,1,0.96130943
0,0,66,0,0,2059,5,4,1,5,6,4,4,0,3,1,2,5,3,2,979,1669,1,0.99970406
1,0,37,1,0,5572,4,3,0,1,2,5,2,1,0,3,6,4,6,4,1048,1039,1,0.9249945
0,0,41,0,1,7463,5,6,1,6,5,0,6,4,0,1,2,5,4,3,1597,876,1,0.99780804
1,0,25,1,0,5342,3,2,5,4,0,4,4,6,4,2,0,5,0,6,1136,1911,1,0.99571735
1,1,93,1,1,1987,2,4,0,3,3,2,5,0,6,6,3,1,0,2,1130,593,0,0.0003684837
0,0,3,1,0,1593,4,1,0,1,0,2,3,6,3,1,0,6,5,1,1138,1628,1,0.6241252
0,1,74,0,1,999,5,2,5,4,5,1,4,6,6,5,3,1,6,6,1573,170,1,0.99651814
0,1,33,0,2,9464,1,1,3,2,1,1,0,1,1,2,6,4,2,1,866,1881,0,2.000408e-05
1,1,83,1,2,6287,1,2,2,0,5,3,3,0,3,5,1,2,1,0,845,1384,0,0.0011038759
0,1,16,0,2,48,3,0,2,4,3,4,1,1,6,1,3,2,2,6,299,1956,0,0.00091791496
0,0,73,1,2,6922,6,6,5,4,5,3,1,4,1,5,1,3,3,6,1622,303,1,0.9987301
0,0,53,0,1,6206,4,0,0,2,4,4,5,5,2,6,3,4,2,1,1190,368,0,0.034224436
1,0,37,0,1,9128,2,5,0,3,1,5,6,0,1,2,5,1,0,3,1034,938,0,0.00014501979
1,0,26,1,1,4338,1,4,4,2,5,1,3,3,0,0,1,5,1,4,613,642,0,0.2135962
1,1,81,0,2,6393,6,4,5,2,6,2,3,3,1,1,1,3,0,6,1790,485,1,0.995626
0,0,84,1,1,1823,1,3,5,2,4,5,3,6,0,5,0,2,3,3,984,1881,1,0.91401356
1,1,48,1,0,2040,1,1,6,5,0,6,3,6,2,1,0,4,0,3,597,410,0,0.0017683853
0,0,32,1,2,6540,5,3,2,6,4,3,1,5,4,5,3,2,1,5,264,1943,1,0.9954417
1,0,36,0,2,8492,1,2,3,3,0,0,1,1,4,2,6,3,6,0,980,893,0,5.3470827e-05
1,1,43,1,0,9742,5,1,3,3,4,2,5,3,2,4,1,4,5,1,1302,878,1,0.9783239
0,1,73,0,2,8250,0,6,4,4,2,2,5,1,0,4,4,5,2,5,775,247,1,0.99968326
1,1,33,0,2,6271,3,2,3,5,4,1,0,6,1,3,1,3,5,2,439,1154,0,0.007623151
0,0,99,1,1,1949,4,3,6,6,3,0,4,4,4,4,4,1,2,5,1639,1088,0,0.039605144
0,1,93,1,0,7697,6,6,1,6,6,1,2,0,6,1,2,3,2,6,14,1026,1,0.9453185
0,0,39,0,0,2450,4,0,5,3,2,5,4,4,2,6,4,4,0,3,169,1746,0,0.043279495
0,0,30,1,0,666,0,4,5,6,1,6,1,2,0,0,1,3,3,0,15,697,1,0.9995415
0,1,11,0,2,709,0,3,2,6,1,0,2,1,6,6,6,6,1,4,498,130,1,0.9970686
1,0,43,1,2,3000,1,4,5,4,5,1,6,5,1,5,3,6,2,1,1956,668,1,0.9979361
0,1,18,1,0,1393,0,3,2,6,2,4,6,3,6,5,4,0,0,4,218,1104,1,0.8007716
1,1,28,0,2,1720,0,0,2,0,0,1,6,5,5,3,0,5,3,5,586,1359,1,0.999464
0,0,20,0,2,9885,5,1,3,4,5,1,6,1,3,1,4,1,6,6,417,1780,1,0.95165896
1,1,28,1,2,7177,5,2,6,6,1,4,0,2,2,4,3,0,3,1,1585,130,1,0.9718784
0,1,14,1,2,4279,3,2,2,3,0,2,2,5,0,0,3,4,2,5,974,54,0,0.0008997276
1,1,15,0,0,3447,1,1,3,2,2,5,6,6,3,4,4,1,5,6,1578,1632,0,0.00029254414
1,1,59,1,2,9357,4,1,2,3,3,0,5,0,0,4,2,1,2,6,1101,26,0,0.026654512
0,1,59,1,0,5230,5,0,2,4,5,5,6,6,2,6,6,6,1,0,919,862,1,0.99869627
1,1,64,1,2,1861,0,0,6,6,4,2,1,1,0,3,3,1,1,6,780,231,1,0.9999896
0,1,33,1,1,978,6,4,0,4,5,5,2,3,6,2,6,5,4,2,897,1383,1,0.99734074
1,0,22,0,1,8127,5,5,5,0,0,2,1,4,4,1,6,5,1,4,1740,86,1,0.9994205
0,1,40,0,0,2058,4,3,4,2,2,1,4,4,4,4,2,0,2,0,1168,607,0,0.02845501
0,1,82,1,1,9110,1,1,1,5,5,4,0,3,5,6,1,5,2,5,667,1454,0,0.11418846
0,1,43,1,1,9786,2,6,4,3,1,0,6,6,3,0,2,5,5,4,937,1924,0,0.014683614
0,1,87,1,2,6723,1,5,5,2,5,6,5,2,2,4,4,3,6,4,913,420,0,0.013288204
0,1,9,1,0,2702,4,4,4,0,0,0,2,6,5,2,1,5,1,3,333,764,0,0.07848706
1,1,45,0,2,6897,1,5,5,5,2,1,0,5,5,3,4,5,2,3,1848,564,0,0.0011099915
1,0,51,1,0,1570,1,4,2,4,0,6,5,4,1,6,4,5,3,2,1275,1271,1,0.98962575
0,0,29,1,2,7259,3,2,2,1,6,3,3,3,0,2,2,3,6,0,1973,914,1,0.85476106
1,1,35,1,2,5482,4,2,6,4,1,1,6,1,1,6,3,5,6,4,1458,352,0,0.15268534
0,0,6,1,1,9061,5,0,0,1,5,4,4,1,6,0,1,0,4,0,10,1535,0,0.033293657
0,0,60,0,1,7409,1,6,6,6,6,3,5,3,0,3,1,2,3,2,43,1066,0,2.3003218e-05
1,0,70,1,1,2753,4,4,2,6,3,6,5,4,3,4,3,2,2,2,642,1992,1,0.6733954
0,0,45,0,1,124,6,1,0,3,0,3,2,1,3,6,2,6,0,1,612,1317,1,0.9885589
0,1,75,1,1,1833,2,2,4,1,5,4,1,2,1,2,4,5,4,4,255,964,0,0.49797228
0,0,33,1,2,5784,4,1,6,5,2,2,5,5,0,5,5,1,5,5,795,1890,1,0.99759847
1,0,28,1,2,8806,0,6,5,1,3,4,6,5,1,6,0,3,1,2,1460,1383,1,0.99998915
0,1,62,0,1,8571,1,3,0,5,3,3,6,4,1,0,2,3,5,0,913,1177,0,1.828506e-06
1,0,24,0,0,2649,2,4,1,6,0,4,4,6,4,0,0,1,2,3,1714,1466,0,0.00071624736
1,0,89,0,0,3051,2,5,3,6,5,5,1,2,4,6,2,0,5,3,581,1208,0,0.00015094102
0,1,58,0,2,5147,5,5,5,3,0,2,4,6,2,0,4,1,1,0,287,1316,1,0.99649113
1,0,41,1,1,7284,5,5,4,0,0,4,4,0,6,2,6,3,2,1,1037,1605,1,0.94495124
1,1,73,1,1,5034,1,6,1,0,5,1,5,0,5,2,0,0,5,1,1248,78,0,0.007633626
0,0,48,1,1,1843,6,6,1,0,5,1,5,3,6,1,6,6,5,4,918,395,1,0.9819063
0,0,43,1,0,7871,2,5,6,5,5,3,0,6,4,6,6,1,2,5,1399,1164,1,0.9983303
1,1,15,1,1,4602,5,5,0,5,0,6,4,3,6,6,6,4,0,3,1721,1068,1,0.99861276
1,0,59,0,1,8547,1,4,6,0,0,3,2,6,3,3,4,5,1,3,1695,1849,0,0.19112603
1,1,57,0,2,6407,6,4,2,2,5,6,5,4,0,0,6,3,3,2,1023,1456,1,0.9994929
0,1,24,1,2,6686,0,2,3,0,4,0,1,0,2,4,3,3,3,0,1616,364,1,0.9765743
1,0,89,0,0,5491,2,6,0,2,3,6,2,2,4,2,1,1,0,6,1589,510,0,0.00042335634
0,1,12,1,2,4835,0,2,3,5,0,4,1,1,0,4,6,6,0,4,133,1608,1,0.98055387
0,0,64,1,1,4302,4,2,1,0,2,5,1,1,1,6,0,2,5,1,97,1030,1,0.9993863
1,1,63,1,0,9062,4,6,4,0,5,6,5,4,3,5,6,1,2,0,228,1109,0,0.06697789
0,0,98,0,0,6009,0,4,4,3,6,0,3,2,5,5,2,3,2,6,1414,1900,1,0.99974483
1,0,9,0,0,6892,2,0,1,4,2,1,6,0,2,6,4,5,2,2,1616,380,0,0.00055300206
0,1,76,0,0,5092,1,4,6,3,2,3,0,3,2,2,3,1,0,1,404,1787,0,2.0449044e-05
0,1,76,1,0,609,4,2,4,3,2,2,5,1,2,3,5,2,2,5,1592,1491,1,0.76033205
1,0,45,0,1,4061,5,1,2,3,4,6,6,0,4,3,1,3,3,3,861,575,1,0.9787273
1,0,56,0,2,4684,4,0,3,6,6,6,3,0,0,2,2,1,4,0,426,549,0,0.029303102
1,0,20,0,2,1986,0,5,0,4,2,3,5,2,2,4,3,0,1,6,276,903,1,0.99954647
1,1,30,0,1,9291,0,4,0,2,0,3,6,4,2,6,6,0,2,6,1095,1464,1,0.9970772
0,0,28,0,2,9691,2,6,4,6,5,4,3,4,0,1,0,2,0,0,80,573,0,0.0010866326
1,1,98,1,2,2305,3,3,0,5,1,2,3,6,0,3,0,4,6,5,1048,333,0,0.002386772
1,1,53,1,1,5874,2,2,2,5,2,1,6,5,2,0,3,5,6,0,864,1896,0,0.020699674
