Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Prediccion,Predicted_Probability
1,1,60,0,1,1328,3,4,1,2,0,3,0,6,5,1,0,2,5,6,1844,1657,0,0.0016962069
0,0,87,1,1,1920,6,0,1,3,5,1,2,6,3,5,4,4,2,1,1031,852,1,0.51938266
0,0,74,0,1,8475,0,0,0,3,0,6,5,4,0,1,0,5,5,4,885,848,1,0.9962381
0,0,65,0,1,4013,5,2,3,2,6,4,6,6,4,1,1,5,0,4,1070,942,0,0.28054923
0,1,22,1,1,5015,2,0,2,0,2,6,6,4,3,6,5,2,6,4,240,1874,0,0.11721132
1,1,60,1,0,2111,5,0,2,3,1,2,5,2,0,6,0,0,2,0,1232,1864,1,0.9377282
1,1,79,0,1,9441,4,6,5,0,2,2,3,3,3,2,2,3,2,4,757,574,0,0.2130865
1,0,13,1,0,4445,4,6,4,5,0,6,5,4,1,0,2,6,4,0,922,330,1,0.97802657
0,0,0,0,0,9417,3,4,1,0,2,1,5,4,4,5,1,3,1,0,1712,317,0,0.00066912564
1,0,6,1,0,4078,4,4,1,2,2,4,2,3,2,5,6,1,1,5,177,1063,1,0.9322804
1,0,57,1,1,2244,1,0,4,0,1,0,2,4,6,3,1,3,2,6,1343,1079,1,0.8698308
1,1,9,1,1,1092,0,0,6,5,0,3,2,2,2,3,1,5,0,6,906,177,1,0.9791748
0,0,86,0,1,6670,3,6,1,1,3,6,5,5,3,1,6,4,0,2,237,448,0,0.00056422927
1,0,79,0,2,7038,0,2,4,4,6,2,5,3,6,4,1,1,2,1,984,1975,1,0.99815077
1,1,24,0,2,8618,4,5,4,2,5,6,2,6,0,4,5,3,2,1,1408,467,1,0.54265285
1,0,86,1,0,5554,1,3,2,5,5,1,0,2,6,2,4,2,6,2,32,1313,0,0.37009498
0,1,78,0,0,2282,6,2,2,1,0,5,1,1,4,1,5,5,0,5,385,1408,1,0.97736347
0,1,25,1,0,3453,1,3,0,1,5,4,1,1,5,0,0,6,0,4,606,1036,0,0.012153529
0,0,54,0,0,6747,1,3,4,2,1,2,3,5,5,0,0,4,3,5,120,680,0,0.00024153313
1,1,96,1,0,3507,3,2,1,5,0,6,5,5,6,4,1,1,1,4,1841,833,0,0.013101816
0,1,89,1,1,6502,3,2,0,0,6,1,5,3,4,2,5,3,5,6,1682,504,0,0.007501129
0,1,55,1,1,53,2,0,6,5,5,0,0,4,3,4,3,6,1,1,284,1592,0,0.06554141
1,0,98,1,0,9395,3,4,5,4,5,4,6,1,3,2,0,5,2,5,370,734,1,0.73204166
0,0,57,0,0,3234,0,4,3,3,2,0,1,6,3,3,2,6,2,6,1204,475,1,0.99891734
1,0,78,1,1,8971,0,1,3,0,6,1,0,0,6,4,6,4,2,5,1737,108,1,0.98623973
0,0,6,0,2,3418,4,2,1,6,5,5,2,4,1,3,1,0,5,3,1723,688,0,0.3693012
0,0,1,1,1,1446,0,2,0,0,0,1,1,1,5,6,3,2,0,2,264,591,1,0.9892208
1,0,84,1,0,6022,2,0,1,3,1,5,6,6,4,3,0,4,5,4,1199,1066,1,0.8031533
0,1,15,0,2,5912,6,6,4,3,4,3,5,5,0,5,1,2,3,0,1709,1479,1,0.9994029
1,0,3,0,0,6714,3,1,1,4,3,6,1,3,6,1,2,4,3,0,503,1707,0,0.0008658902
1,0,15,0,0,6055,2,3,4,1,2,5,1,5,0,5,3,3,6,1,204,1866,0,0.0019926338
1,1,80,0,0,6761,6,3,4,3,4,1,0,1,4,1,4,0,1,4,1982,665,1,0.9359203
1,0,58,1,2,9280,2,2,5,3,3,0,6,0,1,6,4,4,1,5,369,115,1,0.81624186
0,0,68,1,0,986,2,1,1,2,4,3,5,4,3,3,0,1,6,3,1947,959,1,0.93542993
0,1,89,1,0,2440,3,1,3,6,5,2,5,1,6,4,4,1,6,6,258,1331,0,0.012496323
1,1,35,0,1,7218,2,2,4,3,5,2,3,6,4,1,3,4,2,1,1413,1061,0,2.0947647e-05
1,0,6,0,0,2960,2,6,2,2,1,5,0,4,3,6,4,5,1,5,679,1728,0,0.0017312963
1,1,92,0,0,645,2,4,4,3,0,3,0,0,5,4,2,1,0,4,200,1680,0,0.00038101143
0,1,36,1,2,9595,1,5,0,3,6,4,1,4,4,0,3,4,2,1,1337,1219,0,9.771901e-06
1,0,27,0,0,8362,1,1,5,1,6,5,6,6,1,4,1,6,3,3,614,849,0,0.059692536
1,0,84,0,1,4263,0,1,1,5,6,3,0,4,1,3,3,2,3,5,149,1910,1,0.99180037
0,0,72,1,0,3757,2,4,1,0,3,4,3,6,4,5,6,0,4,0,1495,1328,1,0.8752137
1,0,51,0,0,4278,5,3,5,6,1,2,6,4,1,5,2,0,6,2,916,1177,1,0.999564
0,0,56,0,0,5960,5,3,0,0,4,3,4,0,6,4,5,2,6,3,840,1247,1,0.7454749
1,1,51,0,0,6723,6,3,5,1,2,2,6,6,2,2,2,3,1,5,1704,1590,1,0.94089484
1,0,66,1,2,6462,2,6,4,1,2,6,6,1,2,5,5,1,3,5,1365,1172,1,0.99783933
0,0,78,1,0,2567,4,1,2,1,4,1,0,0,5,3,0,4,2,3,1180,943,0,0.013125514
0,0,44,1,2,9640,3,0,4,5,0,4,1,5,6,2,0,1,4,1,1510,1007,0,0.28383967
1,0,68,1,2,2064,1,0,3,6,0,6,4,6,1,0,5,4,1,4,1459,1704,0,0.41623706
0,0,100,1,2,2282,3,3,2,3,5,1,4,1,1,0,5,0,2,5,1110,1245,1,0.95154333
1,0,76,0,0,9871,1,1,5,6,4,0,3,2,2,2,4,6,2,0,486,222,0,0.0005867671
0,1,18,1,1,904,5,3,5,5,4,2,4,3,4,1,5,4,1,6,39,261,1,0.99976844
1,0,58,0,2,1777,6,1,2,6,1,5,3,6,1,3,6,5,3,1,974,1428,1,0.9958923
0,1,63,0,0,9824,1,5,6,3,3,6,1,5,1,1,4,2,1,5,82,997,0,0.001859447
0,0,5,1,0,5507,0,6,6,2,4,5,2,4,5,5,2,5,4,4,794,530,1,0.9990835
1,1,37,0,1,6751,5,3,4,1,2,6,5,2,2,5,0,2,5,1,1264,844,1,0.9997633
1,1,1,0,0,5426,4,1,2,4,3,2,5,2,0,2,0,2,1,3,345,1546,0,0.12695491
0,1,48,1,0,2773,3,3,4,3,0,1,4,4,4,1,5,4,5,1,1910,478,0,0.104604736
1,1,24,0,1,8093,2,4,1,5,3,2,5,6,2,2,4,1,2,4,1130,637,0,0.00016781571
0,0,85,0,1,524,1,4,0,2,0,6,2,2,2,6,2,1,5,5,462,1173,0,2.3099326e-05
0,0,60,1,1,2988,1,3,5,3,3,0,6,6,5,6,0,6,2,6,1989,219,1,0.9809795
1,0,55,1,2,3103,0,1,2,0,2,0,1,2,2,2,4,6,6,4,612,546,1,0.99999785
0,1,27,1,2,9792,1,4,6,0,3,5,3,0,4,3,1,3,5,2,613,1435,0,0.017354306
0,0,59,1,1,5427,1,6,0,4,4,0,2,4,2,5,5,6,3,4,1778,1444,1,0.92496055
0,0,60,0,2,7059,5,3,6,3,4,3,0,5,0,6,5,2,1,5,727,1962,1,0.9994442
0,0,86,1,1,1143,0,5,0,4,4,4,3,5,0,0,3,0,2,5,224,1346,1,0.9967097
1,0,45,1,0,2818,6,4,0,1,5,3,4,6,4,3,5,4,5,6,1184,259,1,0.7874224
0,1,47,1,2,5740,6,5,5,2,1,3,3,1,1,3,0,3,1,4,1513,501,1,0.97852576
1,0,33,1,0,5432,4,5,1,4,4,3,3,0,0,6,2,1,4,2,477,1540,1,0.9743577
0,1,80,0,0,8004,1,4,3,4,6,4,1,1,6,0,4,5,1,5,7,377,0,6.181202e-05
1,1,76,1,1,26,2,4,6,1,3,3,1,6,1,5,1,6,0,4,1899,1409,0,0.38297355
1,0,35,0,0,8097,1,5,6,1,4,3,4,4,4,6,1,1,4,0,1626,443,0,0.27997112
0,0,92,0,2,4934,5,2,3,0,2,1,1,1,0,2,2,0,6,6,604,81,1,0.8191384
0,1,39,1,2,5155,2,1,2,2,3,5,5,4,6,2,2,5,1,4,1332,966,0,0.012753621
0,1,44,1,0,5074,6,5,2,6,1,6,6,6,1,1,0,2,6,3,1341,1890,1,0.99990785
1,0,52,0,1,9198,6,5,4,1,5,1,2,4,1,6,5,4,6,0,1915,76,1,0.9998528
0,0,21,0,0,8038,4,5,3,1,5,5,2,2,3,0,5,3,3,0,838,1230,1,0.6605683
0,1,65,0,1,4674,6,1,4,0,5,0,6,4,1,4,2,3,5,6,74,318,1,0.94825256
0,0,87,1,2,6523,1,6,4,3,5,5,4,5,0,2,3,4,1,1,990,246,0,0.23343359
1,0,74,0,0,6925,0,1,5,3,3,3,4,1,0,4,1,6,2,5,282,217,1,0.99711037
1,0,41,0,2,3389,5,3,1,2,4,3,1,6,3,1,1,6,2,3,358,572,1,0.97816795
1,0,82,0,1,6427,2,2,1,3,5,3,4,6,4,4,1,2,0,6,1443,1340,0,0.003890339
1,1,50,1,0,2395,4,3,1,3,6,1,2,2,5,3,0,6,4,0,1894,297,1,0.9100973
0,1,20,1,0,4997,4,0,4,6,6,4,0,2,1,6,6,2,2,1,143,1821,1,0.7953763
1,0,19,1,2,3501,2,3,1,1,6,4,5,6,2,6,0,4,4,5,1521,1608,1,0.75251687
1,1,36,1,2,757,2,0,4,0,3,3,1,3,6,4,3,6,4,6,1969,1142,0,0.0007722258
1,1,34,0,2,1858,4,4,1,0,6,0,6,3,0,4,2,3,0,1,1994,1621,0,0.0035723553
1,1,49,1,2,1935,4,4,2,2,0,5,4,1,0,0,5,4,6,6,1376,1481,1,0.7993304
0,1,98,1,1,3322,2,3,6,2,5,6,2,2,0,5,1,3,1,2,332,1315,0,0.07365453
1,0,88,0,1,5546,3,6,6,2,2,2,3,4,6,4,4,2,1,5,1692,1742,0,0.0022724527
1,0,90,0,2,8259,2,1,0,6,6,1,4,6,0,6,0,1,4,1,384,825,0,0.0016158243
0,0,3,0,2,7984,3,0,2,2,2,1,5,0,4,1,3,0,4,1,101,742,0,4.0286017e-05
1,1,75,0,1,1561,0,5,5,5,4,2,3,3,3,5,3,4,3,5,1623,42,1,0.9786442
0,1,83,0,1,3108,2,3,2,2,1,5,0,5,5,0,1,1,5,5,60,1654,0,0.001010182
0,0,80,0,0,9089,1,5,5,0,0,0,2,0,5,3,6,4,0,2,1143,1438,0,0.0003828676
0,0,88,1,0,8677,0,6,6,4,0,0,5,5,4,4,1,5,1,6,129,1945,1,0.9892511
1,0,42,0,1,4380,2,2,6,6,0,2,4,1,4,6,3,2,3,5,1069,694,0,0.0014482519
0,0,96,1,2,6754,0,3,2,6,5,2,3,0,2,0,1,2,2,0,1794,1808,0,0.45679307
1,1,83,1,2,851,1,3,1,3,3,0,3,0,5,2,4,3,0,5,1546,845,0,9.194837e-05
0,0,34,0,1,5241,6,3,4,6,0,4,2,1,6,5,4,2,6,2,1659,1414,1,0.99883205
0,0,99,1,1,1871,5,1,2,6,2,2,1,2,3,1,6,1,1,6,1995,732,1,0.9649634
0,0,30,1,0,2420,6,4,0,0,3,0,0,4,4,3,0,2,5,1,714,431,1,0.9078933
1,1,64,1,2,6663,1,1,3,2,3,6,1,3,2,2,2,2,6,4,956,207,0,0.00068074215
0,0,92,1,2,298,4,4,2,4,0,5,6,2,4,6,5,0,4,1,992,212,1,0.96193266
1,0,50,0,1,1284,3,0,6,3,2,0,0,6,4,2,4,4,2,4,1320,900,0,0.007730672
1,0,53,1,1,9079,2,5,1,5,2,1,1,5,0,0,0,1,6,0,459,968,0,0.33164668
1,1,30,1,2,5175,5,2,3,0,0,2,6,5,1,6,0,5,0,0,1041,619,1,0.9892525
0,0,11,1,1,954,6,1,4,2,2,1,0,4,6,1,0,6,5,3,159,479,1,0.7278153
0,0,36,0,1,3439,2,3,6,6,3,6,3,2,1,4,2,1,6,3,1824,881,0,0.00048125917
1,1,73,0,0,2668,2,3,4,4,5,2,3,0,6,6,5,0,1,0,534,482,0,0.0028759076
1,0,52,1,0,7776,3,4,3,4,5,3,5,6,2,6,0,4,0,6,1433,744,1,0.990379
1,1,81,0,1,4156,5,2,6,0,3,3,1,3,6,6,4,0,6,5,1819,1854,1,0.9995963
1,0,45,0,0,1359,3,6,5,2,5,2,3,6,0,5,0,6,2,2,1949,950,0,0.091948
0,1,17,1,0,9395,3,2,6,5,1,2,3,6,6,2,0,2,3,4,1680,1670,0,0.0012054002
1,0,38,1,2,8281,6,0,2,0,5,2,2,4,1,5,3,2,0,1,1578,1804,1,0.86933464
0,1,12,1,0,4659,6,0,4,4,4,0,1,2,6,5,0,6,4,3,141,949,1,0.99391586
1,0,34,1,1,4621,1,2,6,1,3,5,0,1,2,4,1,2,2,3,1135,1436,1,0.79600805
0,1,50,0,0,9579,1,4,1,1,4,1,1,4,4,2,2,3,3,2,847,244,0,0.0011654278
0,1,100,0,2,5510,0,5,6,6,6,4,1,5,5,3,3,4,5,2,676,1616,1,0.99799806
1,0,100,1,1,3784,6,3,5,6,4,1,2,3,3,1,4,3,5,2,1966,1624,1,0.99554056
0,0,26,0,0,3802,2,0,5,0,2,3,2,1,2,5,6,5,4,3,186,205,0,0.00084914605
1,1,6,1,0,2677,1,3,0,2,1,6,3,6,6,4,1,2,5,0,746,1771,0,0.0003753289
1,0,64,1,1,2488,6,5,4,2,0,3,4,2,3,5,5,1,6,3,1656,749,1,0.99161947
0,0,69,0,1,2299,0,4,3,4,6,4,5,5,6,1,5,2,5,6,587,843,1,0.9824492
1,1,57,0,0,6710,4,3,2,1,2,6,4,4,2,3,4,3,5,6,540,287,0,0.31399757
0,0,63,1,0,325,6,0,4,3,4,4,2,5,2,4,6,6,4,1,358,107,1,0.9702941
1,0,40,1,1,3555,0,5,4,5,4,6,4,0,0,0,5,2,6,1,1875,1326,1,0.9984586
0,1,7,0,1,9570,1,3,1,4,2,1,3,4,2,6,4,1,6,1,276,1791,0,0.000843616
1,1,19,1,1,911,5,3,1,5,0,4,4,0,6,0,2,4,1,0,1926,1759,1,0.9282315
0,0,4,0,1,2570,2,1,1,1,4,1,3,0,5,2,2,3,4,1,1422,1396,0,7.031774e-05
0,1,91,1,0,1415,6,0,1,4,5,4,2,5,6,1,0,3,0,1,1571,1587,0,0.1408877
1,1,52,1,2,7786,6,5,3,2,6,3,2,4,0,0,3,5,6,4,1661,604,1,0.9851657
1,1,8,1,0,8305,0,0,5,4,3,1,1,6,2,1,0,5,6,0,1629,332,1,0.99835205
1,1,62,1,1,9252,0,6,5,2,6,3,4,5,2,3,6,1,4,3,1181,840,1,0.9994103
0,0,99,1,1,5267,2,1,4,1,2,6,1,6,5,5,1,0,0,4,637,857,1,0.98251235
0,0,30,0,1,3834,0,5,6,0,5,1,0,6,4,4,2,4,5,4,1096,105,1,0.99778265
0,0,14,0,1,483,5,2,4,6,0,1,3,2,4,1,1,0,3,2,989,915,1,0.9250435
0,1,35,1,0,8180,3,1,0,5,2,4,1,1,6,0,6,3,4,3,364,981,0,0.0008949716
0,1,21,1,2,6676,3,0,4,1,6,2,0,3,2,1,1,0,0,2,1567,776,0,0.010293191
0,0,15,1,2,287,6,3,1,6,6,3,3,2,5,1,1,3,5,4,318,291,1,0.9937464
0,0,79,1,1,9277,3,6,1,4,4,6,4,3,3,3,1,3,4,0,1944,1979,1,0.51958114
1,0,23,0,0,803,2,0,6,1,0,2,4,1,4,6,2,3,5,1,922,1545,0,0.0012161615
0,1,61,1,2,251,2,1,4,3,4,6,3,0,6,6,1,4,6,1,1285,1743,0,0.06406393
0,1,83,1,0,557,2,1,0,3,1,4,3,5,2,1,1,0,3,2,159,1054,0,0.00076128234
1,1,16,1,1,9019,5,3,1,2,0,4,4,2,3,5,2,3,0,1,495,1996,1,0.9213166
1,1,91,1,1,3085,4,0,2,2,2,3,5,4,2,4,4,5,2,4,1663,1221,0,0.007516302
0,0,37,0,2,8525,0,1,5,1,0,4,2,0,0,1,6,1,6,1,765,480,1,0.9766723
0,1,98,0,1,1708,6,5,1,6,2,5,6,3,1,1,6,5,4,1,426,1240,1,0.9987061
0,0,39,1,1,8650,1,6,1,5,6,4,0,1,5,3,5,3,0,3,242,1391,1,0.6375711
1,0,66,1,2,626,5,6,4,0,2,1,4,5,6,3,1,1,3,5,1579,1595,1,0.99684095
0,1,97,1,2,8161,1,0,5,2,0,1,0,0,4,1,4,1,2,0,15,890,0,6.6895645e-06
0,1,15,0,2,8149,1,2,0,3,0,1,5,2,0,4,0,5,2,5,1905,1529,0,2.4311785e-05
0,0,13,1,2,7268,6,4,6,3,4,1,2,0,3,3,4,4,1,3,1654,175,1,0.82617253
0,1,99,0,2,3726,5,0,1,3,5,0,3,1,2,6,1,0,0,4,1055,1550,1,0.9835638
1,1,75,1,2,410,0,1,4,6,6,6,4,4,0,2,2,0,1,0,222,332,0,0.4749865
0,0,41,0,2,6616,5,4,2,3,0,3,4,2,5,4,5,1,3,3,1730,1553,1,0.6941468
1,1,60,0,1,358,2,2,5,3,3,4,2,2,3,6,6,3,4,3,521,1238,0,0.009398973
0,1,42,0,1,8591,6,0,0,6,4,4,6,6,2,3,2,5,6,4,1410,350,1,0.96901023
0,1,62,1,2,8116,2,4,0,2,0,1,0,5,3,5,0,1,0,5,1421,938,0,0.0007771053
1,1,76,0,0,7286,2,6,5,1,6,2,6,0,5,3,5,3,5,1,1917,701,0,0.0031504673
1,0,86,1,0,1080,2,2,1,4,5,1,2,5,6,5,5,3,4,0,682,1257,1,0.6332037
1,1,42,0,1,2393,2,1,1,5,4,3,5,4,0,2,4,5,3,5,1921,614,0,0.000922766
0,0,29,1,1,2353,3,5,2,1,6,1,2,4,1,5,4,3,2,5,1470,596,1,0.8194477
1,0,14,1,1,32,5,0,3,1,6,1,5,0,3,4,6,1,0,3,967,245,1,0.539567
1,0,64,0,0,4054,4,6,1,2,5,6,6,0,0,2,3,6,0,5,1204,1557,0,0.2299484
1,0,12,1,1,4320,0,4,0,5,6,4,0,0,3,1,0,0,3,4,321,1493,1,0.9878478
0,0,85,1,2,886,3,0,2,5,0,2,6,4,2,6,0,6,5,0,85,792,1,0.9483146
0,1,24,0,1,4028,6,5,6,3,5,6,5,4,0,3,0,5,4,6,1412,1885,1,0.99870086
0,1,42,1,2,329,4,4,2,0,2,1,2,1,4,0,6,2,3,0,225,538,0,0.37677407
0,0,48,0,2,6335,1,5,4,6,1,6,4,5,6,5,3,1,5,1,1346,1919,0,0.0005401817
1,1,39,0,2,7200,3,5,6,6,6,1,2,4,5,5,4,4,2,2,192,1785,0,0.045625865
1,0,25,0,2,1466,3,3,4,3,0,1,0,4,0,6,0,2,2,4,269,1080,0,0.0020713068
0,1,57,0,2,522,0,5,0,5,6,1,1,6,1,4,1,6,2,4,1795,988,1,0.99995875
1,1,67,0,2,9277,2,4,1,4,5,4,5,3,3,3,0,4,6,4,763,281,0,0.0021568532
1,1,61,1,2,9142,0,1,4,2,6,6,3,1,1,1,3,2,4,4,1462,463,1,0.5772444
0,0,49,1,0,369,1,3,0,2,4,3,1,0,2,6,0,2,0,3,991,1559,0,0.0011225411
0,0,35,1,1,2371,3,3,6,0,0,1,3,5,4,5,6,5,6,1,1049,1453,1,0.99973744
0,1,66,0,2,3172,3,3,4,2,2,4,1,3,3,2,4,6,0,0,1668,1906,0,0.0038684208
0,0,36,0,0,1908,6,1,6,6,2,3,2,3,5,5,0,6,4,5,1902,1093,1,0.99694926
1,1,35,1,1,1424,6,6,5,0,0,3,6,0,4,1,4,1,0,2,191,1360,1,0.9623484
0,1,64,1,0,5196,3,0,6,0,1,5,1,0,6,0,4,2,1,3,1990,1059,0,0.043274913
1,0,35,0,2,9234,2,4,3,4,1,2,5,6,6,6,0,2,2,3,590,1183,0,0.003794216
0,1,29,1,2,6544,2,6,1,5,6,5,5,0,5,2,5,4,3,4,601,765,0,0.0047983197
0,0,52,0,1,9939,1,5,2,3,2,0,1,3,0,2,1,2,0,0,417,799,0,2.8246843e-05
0,0,79,1,0,2585,6,3,0,1,2,1,5,2,1,5,4,1,1,6,172,1479,0,0.26429462
0,1,72,0,2,683,2,4,2,4,4,3,5,1,5,2,6,2,3,2,1811,1292,0,0.00030617975
0,1,14,0,2,4198,1,6,2,3,0,5,1,5,4,4,2,1,6,3,1541,1547,0,0.00017895969
1,1,79,0,2,4912,1,5,6,2,3,2,3,0,4,4,5,1,1,6,1072,750,0,0.00054774183
0,0,97,1,2,7743,0,6,0,6,2,5,0,6,5,3,4,2,2,6,1366,629,1,0.9992434
1,1,16,0,2,3754,6,2,0,3,3,2,0,0,2,1,5,2,0,1,930,866,0,0.48391363
0,0,12,1,1,5317,4,1,5,6,2,2,0,1,6,1,3,3,0,4,1107,275,0,0.035860997
0,0,28,0,0,7996,2,0,6,6,5,1,1,4,3,1,3,0,6,5,347,1362,0,0.0005692811
1,0,69,0,0,3959,2,2,4,4,5,5,5,5,4,0,2,1,2,2,1268,595,0,0.0010998149
0,1,59,0,1,5775,4,0,1,6,6,0,5,6,2,2,3,6,2,6,844,795,0,0.04132009
1,0,90,1,1,4871,6,5,2,0,0,4,3,4,0,5,0,5,2,2,1592,1882,1,0.99603325
0,1,59,1,0,8208,5,1,6,5,5,1,6,5,3,3,5,6,4,1,1703,1881,1,0.997804
1,0,40,0,0,7122,0,6,3,6,0,5,6,5,5,6,6,0,6,6,1186,1033,1,0.88765746
0,1,94,1,2,9775,3,6,5,4,6,0,1,5,6,5,6,4,3,0,972,680,0,0.04764537
0,0,100,0,1,7200,6,4,2,6,0,1,1,4,3,3,6,5,0,6,1727,34,1,0.9747113
0,1,86,1,0,5601,1,4,4,5,3,3,4,6,2,0,5,6,4,1,1870,644,0,0.002699001
0,0,73,1,0,2123,6,1,6,4,0,4,4,0,2,0,0,0,0,5,1245,1656,0,0.31387582
0,1,67,0,0,1653,0,1,3,5,0,6,0,4,4,2,6,5,4,4,1638,1176,1,0.8858998
1,0,42,1,0,2705,1,1,0,0,1,1,2,0,6,3,2,3,0,6,1489,170,0,0.4458766
0,0,16,1,2,177,2,1,0,3,2,4,4,5,3,3,2,1,6,1,1043,59,0,0.00914691
1,0,93,1,0,1632,5,1,1,3,6,1,6,5,5,0,4,1,4,4,84,1991,0,0.42447957
1,1,42,0,2,6054,2,0,1,5,1,1,0,4,5,5,2,6,3,5,1876,995,0,0.0015348158
1,0,34,1,1,7219,0,0,1,1,4,1,6,0,6,3,4,0,0,6,629,1130,1,0.9896974
0,1,84,0,0,9297,3,0,4,3,5,4,4,1,5,5,5,6,3,3,1308,732,0,0.012807094
1,1,1,1,2,647,4,4,0,0,3,6,6,1,4,6,3,4,2,3,155,1744,0,0.009189243
0,1,13,0,0,2667,2,4,1,2,1,6,6,5,5,5,5,5,6,5,1607,631,0,0.00010586458
1,0,51,0,0,3700,5,0,0,5,1,0,5,1,6,0,2,1,1,4,270,599,0,0.4963338
1,1,66,0,1,3294,5,4,2,2,5,0,1,4,1,1,6,1,0,1,1250,734,1,0.62678003
1,0,96,1,0,1450,0,2,6,3,0,2,2,2,3,6,4,2,2,6,1354,289,1,0.9951342
0,0,48,1,2,2019,2,6,6,0,2,0,0,1,6,4,2,0,1,2,648,863,0,0.03779727
0,0,87,0,0,321,0,2,3,5,0,3,0,5,4,3,1,2,4,6,515,1487,1,0.9572098
0,0,78,1,2,3430,3,2,4,6,3,5,4,4,1,1,1,1,4,0,416,806,1,0.66974735
1,0,0,0,0,6189,4,6,2,2,4,5,0,0,1,5,4,5,1,6,897,1541,0,0.19024305
0,1,75,1,0,2373,5,6,6,0,0,5,5,2,4,2,4,4,1,6,1983,955,1,0.97493285
0,0,77,0,2,2985,6,5,5,4,6,4,6,0,4,2,3,6,1,3,1971,383,1,0.996507
0,0,17,0,1,7249,2,6,1,3,0,4,2,0,1,3,1,3,1,4,335,381,0,0.00047307825
1,1,21,0,0,8575,5,2,0,2,3,5,1,6,2,1,1,6,4,6,1837,695,1,0.99945444
0,1,12,1,0,7145,3,0,5,0,3,0,4,5,2,4,2,3,4,0,957,802,0,0.0038691703
1,0,14,1,1,7660,5,0,5,5,2,5,5,3,3,2,1,1,3,4,1323,1538,1,0.9996928
1,0,80,1,2,7869,6,1,6,3,1,1,5,2,4,1,4,5,3,3,1579,1133,1,0.9965532
1,0,36,1,2,6367,6,6,5,4,1,4,4,3,4,1,5,2,4,3,684,1225,1,0.97315615
1,0,6,1,0,2684,6,0,0,5,5,4,0,1,5,2,1,4,6,6,231,1546,1,0.76887363
0,1,49,0,0,3900,3,3,0,4,2,1,3,2,0,3,3,0,6,5,1028,231,0,0.00084972155
0,1,61,0,0,3735,4,0,6,1,3,5,0,5,3,3,2,0,6,6,1819,608,0,0.07209713
1,1,66,1,2,5765,2,3,4,1,3,5,4,0,0,0,4,2,3,0,1050,1952,0,0.008314021
1,1,23,1,0,6139,3,3,0,3,3,6,6,2,6,2,6,0,5,1,1784,293,0,0.013627128
0,0,46,0,1,5495,0,5,6,5,6,0,6,0,6,2,2,1,5,0,1270,1134,0,0.3951014
1,0,82,0,2,4193,4,3,5,5,3,1,3,4,2,2,6,2,4,3,320,1990,0,0.3274093
1,1,98,0,0,3457,2,4,1,0,3,5,0,5,0,6,5,6,3,6,1292,1393,0,0.0026593604
1,1,86,0,2,2754,6,2,3,2,2,4,2,0,2,3,0,0,2,6,1731,1113,1,0.92503726
0,1,50,1,0,5370,6,3,3,1,2,4,1,6,1,3,2,6,2,2,285,979,1,0.95536464
0,1,44,1,2,1745,4,6,3,6,6,0,0,6,3,5,5,5,5,2,1109,87,1,0.8967877
0,0,73,1,0,2477,6,2,1,2,1,0,2,4,0,4,0,0,4,4,1124,897,0,0.46530202
0,0,64,1,0,1443,4,0,5,4,0,4,6,5,4,5,1,3,0,2,1564,1709,1,0.7693364
0,1,24,0,0,1004,3,2,2,1,2,6,1,3,0,5,3,6,5,6,853,636,0,0.0002953404
1,1,68,1,0,3144,2,5,2,1,3,5,2,3,1,4,4,2,3,1,940,1531,0,0.013959071
1,1,2,1,0,5437,6,0,4,6,2,6,0,2,2,1,2,0,4,3,1611,1014,1,0.98617053
0,0,63,0,0,6790,2,4,1,1,6,3,5,5,6,5,4,1,3,0,1763,209,0,0.02641932
0,0,9,0,0,3326,6,1,4,2,5,1,3,4,3,0,5,3,6,0,161,1449,0,0.32291403
0,0,55,1,2,7965,4,0,4,6,4,5,1,4,2,5,0,5,1,1,756,1794,1,0.99887604
0,1,38,0,1,5023,0,4,1,3,3,4,5,2,6,4,4,6,3,4,1790,685,1,0.9863339
0,1,49,1,2,2410,2,0,6,0,1,4,6,0,3,0,2,3,2,4,241,665,0,0.006987243
0,1,56,0,1,1069,2,2,6,6,4,3,6,4,5,1,4,2,0,5,718,225,0,0.00029377954
0,0,8,1,0,7452,5,3,4,2,3,1,4,2,2,4,2,6,6,6,1363,82,1,0.83603466
0,1,71,0,1,5179,5,6,1,0,0,1,6,2,5,0,4,5,5,2,1564,854,1,0.98394495
0,1,10,0,0,9714,1,6,1,0,6,4,5,4,0,5,6,0,5,1,49,962,0,0.011730413
1,0,44,1,1,2793,3,4,5,5,5,3,0,6,5,6,5,3,2,0,30,1564,1,0.9861902
1,1,13,0,0,2270,0,0,1,1,3,6,2,0,1,4,2,1,6,2,1932,56,1,0.9242922
1,1,71,0,0,6579,5,0,2,0,1,6,0,0,1,4,5,6,4,0,1330,1590,1,0.9824791
0,1,15,1,2,9976,6,0,5,1,5,6,0,6,4,2,5,0,3,5,888,1531,1,0.9997373
0,0,33,1,2,2818,6,0,6,1,4,5,3,3,3,3,6,0,3,4,55,1524,1,0.9919865
